"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"Time Carnage VR","0","0","9","0","3.60","3.60","0.40","N/A","0.0","0.00","56.53","12","1.74","2018-04-12","554280"
"Primordian","0","0","5","0","50.10","50.10","10.02","1.67","83.3","0.00","0.00","6","26.14","2018-04-12","546150"
"Germination","0","0","6","0","0.49","0.49","0.08","0.05","37.5","0.43","0.30","23","0.21","2018-04-12","428490"
"A Divided Light","0","0","6","0","11.56","11.56","1.93","0.32","83.4","0.11","0.00","3","5.03","2018-04-12","506560"
"Winions: Mana Champions","0","0","5","0","0.77","0.77","0.15","N/A","0.0","0.00","0.00","20","0.39","2018-04-12","803220"
"Golfing Over It with Alva Majo","0","0","5","0","0.44","0.44","0.09","0.05","44.4","0.84","1.09","41","0.23","2018-04-12","817510"
"39 Days to Mars","0","0","8","0","0.71","0.71","0.09","0.12","-33.3","0.40","1.73","18","0.31","2018-04-12","504920"
"Dead In Vinland","0","0","8","0","0.79","0.79","0.10","0.13","-30.0","1.17","1.76","47","0.35","2018-04-12","573120"
"Farm Manager 2018","0","0","5","0","0.52","0.52","0.10","0.08","20.0","0.44","0.67","122","0.26","2018-04-12","495560"
"Foto Flash","0","0","10","0","1.49","1.49","0.15","0.17","-13.3","1.22","23.54","28","0.65","2018-04-12","778610"
"CHUCHEL","0","0","8","0","1.05","1.05","0.13","0.13","0.0","5.06","0.16","55","0.45","2018-04-12","711660"
"OF MICE AND SAND -REVISED-","0","0","6","0","0.92","0.92","0.15","0.59","-293.3","0.40","5.31","26","0.39","2018-04-12","785780"
"Dark Rose Valkyrie","0","0","7","0","1.57","1.57","0.22","0.19","13.6","8.10","0.79","26","0.77","2018-04-12","726950"
"Masters of Anima","0","0","6","0","0.67","0.67","0.11","2.62","-2,281.8","2.70","5.27","22","0.29","2018-04-12","606890"
"Wildlife Park 2 - Marine World","0","0","8","0","1.21","1.21","0.15","N/A","0.0","1.02","0.60","25","0.52","2018-04-12","307900"
"DYNASTY WARRIORS 9 真・三國無双８","0","0","15","0","1.87","1.87","0.12","0.12","0.0","0.41","1.82","81","0.83","2018-04-12","730310"
"Void Vikings","0","0","9","0","0.53","0.53","0.06","0.08","-33.3","16.69","1.16","33","0.26","2018-04-12","440660"
"Force of Nature","0","0","6","0","0.41","0.41","0.07","0.06","14.3","0.14","0.20","185","0.18","2018-04-12","568570"
"Road Scars: Origins","0","0","7","0","0.48","0.48","0.07","0.05","28.6","0.70","2.95","36","0.24","2018-04-12","346500"
"Drift (Over) Drive","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","862","0.13","2018-04-12","447920"
"Dead","0","0","10","0","2.12","2.12","0.21","N/A","0.0","0.00","0.00","18","0.91","2018-04-12","527150"
"Minit","0","0","5","0","0.47","0.47","0.09","0.10","-11.1","0.74","0.88","70","0.23","2018-04-03","609490"
"Cubic complex","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.13","0.03","454","0.13","2018-04-02","500100"
"Steampunk Tower 2","0","0","5","0","0.40","0.40","0.08","0.04","50.0","0.11","0.18","54","0.21","2018-04-02","622460"
"Alchemist's Awakening","0","0","9","0","0.84","0.84","0.09","0.08","11.1","2.02","4.75","28","0.39","2018-04-01","431450"
"The Adventure Pals","0","0","13","0","1.11","1.11","0.09","N/A","0.0","4.13","4.68","25","0.55","2018-03-31","396710"
"Fatal Twelve","0","0","8","0","1.28","1.28","0.16","0.18","-12.5","1.22","2.20","61","0.56","2018-03-30","620210"
"Bud Spencer & Terence Hill - Slaps And Beans","0","0","6","0","1.04","1.04","0.17","0.52","-205.9","1.06","1.12","75","0.44","2018-03-30","564050"
"Amber Tail Adventure","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.04","0.03","850","0.16","2018-03-30","614460"
"Train Valley 2","0","0","14","0","1.14","1.14","0.08","0.05","37.5","0.87","0.11","45","0.49","2018-03-29","602320"
"Empires Apart","0","0","6","0","0.78","0.78","0.13","0.15","-15.4","0.57","0.58","30","0.34","2018-03-29","530630"
"King of Crowns Chess Online","0","0","10","0","5.09","5.09","0.51","N/A","0.0","0.00","0.00","7","2.22","2018-03-28","576690"
"Tube Tycoon","0","0","5","0","0.59","0.59","0.12","0.53","-341.7","4.05","1.26","45","0.31","2018-03-28","611040"
"Far-Out","0","0","8","0","0.70","0.70","0.09","0.09","0.0","8.12","17.27","17","0.31","2018-03-28","389860"
"Jalopy","0","0","12","0","0.49","0.49","0.04","0.02","50.0","0.05","0.05","697","0.21","2018-03-28","446020"
"Zombie Office Politics","0","0","5","0","0.43","0.43","0.09","0.03","66.7","0.17","0.25","34","0.23","2018-03-28","412860"
"King of the World","0","0","6","0","0.80","0.80","0.13","1.38","-961.5","0.00","0.00","13","0.34","2018-03-28","615020"
"The Pirate's Fate","0","0","5","0","1.43","1.43","0.29","0.36","-24.1","1.10","0.97","33","0.76","2018-03-27","553480"
"Stoire","0","0","5","0","0.27","0.27","0.05","0.04","20.0","0.03","0.03","621","0.13","2018-03-27","622530"
"The Way of Life: DEFINITIVE EDITION","0","0","8","0","0.83","0.83","0.10","1.27","-1,170.0","29.21","27.28","23","0.35","2018-03-27","404960"
"Double Kick Heroes","0","0","14","0","0.79","0.79","0.06","15.58","-25,866.7","16.60","0.00","26","0.37","2018-03-27","589670"
"Ash of Gods: Redemption","0","0","10","0","0.69","0.69","0.07","0.06","14.3","0.77","0.18","83","0.30","2018-03-27","691690"
"Barro","0","0","5","0","0.34","0.34","0.07","0.04","42.9","0.04","0.03","78","0.18","2018-03-26","618140"
"TT Isle of Man","0","0","9","0","2.63","2.63","0.29","0.40","-37.9","92.63","16.44","22","1.26","2018-03-26","626610"
"Sling Ming","0","0","5","0","0.75","0.75","0.15","0.17","-13.3","8.63","6.55","6","0.26","2018-03-26","489120"
"Heroes of Hammerwatch","0","0","5","0","0.36","0.36","0.07","0.05","28.6","0.18","0.07","155","0.18","2018-03-26","677120"
"Hentai: Exposed","0","0","6","0","1.59","1.59","0.27","0.34","-25.9","1.18","0.64","20","0.70","2018-03-25","383970"
"Colortone","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.05","0.04","522","0.13","2018-03-24","375320"
"The Longest Five Minutes","0","0","6","0","2.07","2.07","0.34","N/A","0.0","4.00","4.25","4","0.89","2018-03-23","504110"
"Pizza Connection 3","0","0","7","0","0.90","0.90","0.13","0.25","-92.3","3.02","0.46","59","0.45","2018-03-23","588160"
"Ni no Kuni™ II: Revenant Kingdom","0","0","7","0","1.13","1.13","0.16","0.18","-12.5","0.12","0.71","261","0.56","2018-03-23","589360"
"Orwell: Ignorance is Strength","0","0","10","0","0.64","0.64","0.06","0.04","33.3","0.41","0.15","79","0.26","2018-03-22","633060"
"EARTHLOCK","0","0","12","0","0.65","0.65","0.05","0.05","0.0","0.33","0.10","38","0.26","2018-03-22","761030"
"Alone K.W.","0","0","12","0","0.46","0.46","0.04","0.02","50.0","0.03","0.03","388","0.21","2018-03-22","442000"
"Winds of Change","0","0","10","0","1.85","1.85","0.18","0.26","-44.4","1.22","4.08","52","0.78","2018-03-22","594130"
"Basingstoke","0","0","6","0","1.41","1.41","0.23","0.60","-160.9","0.52","1.25","13","0.60","2018-03-21","336940"
"Out of the Park Baseball 19","0","0","6","0","1.19","1.19","0.20","0.32","-60.0","2.53","0.23","26","0.52","2018-03-21","619290"
"Exiled Kingdoms","0","0","6","0","0.63","0.63","0.10","0.52","-420.0","1.38","0.34","30","0.26","2018-03-21","788270"
"BallisticNG","0","0","8","0","1.09","1.09","0.14","N/A","0.0","0.08","5.70","20","0.49","2018-03-20","473770"
"Hue Defense","0","0","7","0","0.81","0.81","0.12","N/A","0.0","0.00","0.00","10","0.42","2018-03-20","512070"
"OCTAHEDRON","0","0","5","0","1.78","1.78","0.36","0.17","52.8","11.39","4.05","16","0.94","2018-03-20","434660"
"Pichon","0","0","5","0","0.49","0.49","0.10","0.25","-150.0","1.14","0.92","26","0.26","2018-03-20","497190"
"Azure Saga: Pathfinder","0","0","7","0","0.76","0.76","0.11","N/A","0.0","2.14","10.08","21","0.38","2018-03-20","672590"
"Super Seducer","0","0","5","0","0.73","0.73","0.15","0.34","-126.7","0.67","0.11","49","0.39","2018-03-19","695920"
"Wuxing Master(CCG)","0","0","15","0","2.69","2.69","0.18","0.16","11.1","9.13","2.70","16","1.25","2018-03-19","705810"
"The 25th Ward: The Silver Case","0","0","6","0","1.86","1.86","0.31","N/A","0.0","1.68","2.38","19","0.81","2018-03-19","697650"
"Legend of Himari","0","0","5","0","0.27","0.27","0.05","0.04","20.0","0.04","0.07","391","0.13","2018-03-19","634340"
"Wildlife Park 2 - Horses","0","0","10","0","1.43","1.43","0.14","1.15","-721.4","0.32","21.19","31","0.61","2018-03-19","307770"
